192500, 8.545, 0.0076571
193000, 8.447, 0.0074796
193500, 8.423, 0.0075018
194000, 8.374, 0.0075906
194500, 8.447, 0.0075018
195000, 8.545, 0.0075906
195500, 8.496, 0.0077015
196000, 8.447, 0.0075462
196500, 8.496, 0.0077681
197000, 8.447, 0.0077459
197500, 8.594, 0.0076793
198000, 8.545, 0.0077237
198500, 8.545, 0.0077237
199000, 8.496, 0.0075684
199500, 8.447, 0.0076793
200000, 8.301, 0.0077459
200500, 8.276, 0.0076793
201000, 8.472, 0.0078125
201500, 8.350, 0.0078347
202000, 8.350, 0.0076571
202500, 8.423, 0.0075018
203000, 8.374, 0.0076571
203500, 8.325, 0.0077459
204000, 8.374, 0.0077459
204500, 8.423, 0.0076793
205000, 8.423, 0.0077459
205500, 8.447, 0.0077681
206000, 8.472, 0.0077015
206500, 8.398, 0.0078569
207000, 8.423, 0.0078347
207500, 8.496, 0.0077681
208000, 8.594, 0.0077903
208500, 8.496, 0.0078569
209000, 8.545, 0.0078125
209500, 8.569, 0.0077015
210000, 8.569, 0.0077459
210500, 8.594, 0.0077681
211000, 8.569, 0.0076349
211500, 8.496, 0.0076571
212000, 8.423, 0.0077903
212500, 8.447, 0.0076349
213000, 8.179, 0.0076571
213500, 8.276, 0.0075906
214000, 8.252, 0.0076127
214500, 8.398, 0.0078347
215000, 8.447, 0.0077903
215500, 8.472, 0.0078347
216000, 8.423, 0.0078347
216500, 8.496, 0.0076793
217000, 8.423, 0.0077237
217500, 8.276, 0.0077015
218000, 8.301, 0.0076571
218500, 8.594, 0.0077459
219000, 8.496, 0.0076349
219500, 8.447, 0.0077237
220000, 8.423, 0.0076127
220500, 8.447, 0.0076127
221000, 8.447, 0.0077459
221500, 8.423, 0.0075906
222000, 8.496, 0.0076349
222500, 8.423, 0.0075240
223000, 8.447, 0.0075906
223500, 8.374, 0.0076571
224000, 8.472, 0.0077459
224500, 8.496, 0.0077015
225000, 8.667, 0.0077459
225500, 8.643, 0.0076793
226000, 8.521, 0.0076127
226500, 8.569, 0.0075906
227000, 8.398, 0.0075018
227500, 8.301, 0.0074352
228000, 8.350, 0.0074352
228500, 8.325, 0.0075240
229000, 8.301, 0.0075240
229500, 8.325, 0.0076127
230000, 8.301, 0.0077459
230500, 8.374, 0.0078125
231000, 8.496, 0.0078125
231500, 8.374, 0.0077459
232000, 8.521, 0.0077681
232500, 8.569, 0.0076793
233000, 8.521, 0.0078347
233500, 8.423, 0.0076571
234000, 8.496, 0.0076349
234500, 8.398, 0.0076571
235000, 8.350, 0.0075906
235500, 8.423, 0.0075462
236000, 8.350, 0.0075684
236500, 8.252, 0.0076793
237000, 8.423, 0.0077459
237500, 8.398, 0.0077459
238000, 8.472, 0.0076571
238500, 8.398, 0.0077237
239000, 8.252, 0.0076349
239500, 8.276, 0.0077459
240000, 8.325, 0.0077459
240500, 8.301, 0.0077015
241000, 8.374, 0.0076793
241500, 8.301, 0.0076571
242000, 8.301, 0.0075906
242500, 8.276, 0.0075906
243000, 8.398, 0.0077237
243500, 8.374, 0.0075684
244000, 8.521, 0.0076349
244500, 8.398, 0.0073908
245000, 8.350, 0.0076127
245500, 8.398, 0.0077459
246000, 8.594, 0.0077459
246500, 8.301, 0.0076571
247000, 8.203, 0.0075018
247500, 8.179, 0.0076793
248000, 8.423, 0.0076793
248500, 8.521, 0.0076571
249000, 8.472, 0.0076127
249500, 8.374, 0.0074130
250000, 8.301, 0.0075462
250500, 8.301, 0.0076127
251000, 8.447, 0.0076571
251500, 8.618, 0.0077015
252000, 8.521, 0.0075240
252500, 8.447, 0.0076571
253000, 8.350, 0.0076127
253500, 8.398, 0.0076793
254000, 8.350, 0.0077237
254500, 8.350, 0.0077015
255000, 8.447, 0.0076793
255500, 8.325, 0.0077237
256000, 8.252, 0.0075906
256500, 8.228, 0.0078347
257000, 8.325, 0.0077015
257500, 8.374, 0.0075462
258000, 8.301, 0.0075240
258500, 8.472, 0.0075906
259000, 8.496, 0.0077459
259500, 8.496, 0.0074352
260000, 8.252, 0.0075684
260500, 8.301, 0.0076571
261000, 8.398, 0.0078347
261500, 8.325, 0.0078569
262000, 8.398, 0.0074796
262500, 8.252, 0.0075018
263000, 8.179, 0.0074574
263500, 8.179, 0.0076127
264000, 8.325, 0.0076793
264500, 8.496, 0.0076127
265000, 8.472, 0.0076349
265500, 8.398, 0.0075684
266000, 8.276, 0.0075462
266500, 8.252, 0.0075906
267000, 8.350, 0.0075018
267500, 8.472, 0.0075906
268000, 8.447, 0.0076571
268500, 8.447, 0.0075684
269000, 8.447, 0.0076349
269500, 8.350, 0.0076127
270000, 8.374, 0.0076571
270500, 8.228, 0.0075018
271000, 8.252, 0.0074796
271500, 8.276, 0.0078125
272000, 8.423, 0.0075240
272500, 8.447, 0.0074574
273000, 8.203, 0.0073908
273500, 8.276, 0.0075462
274000, 8.325, 0.0076571
274500, 8.618, 0.0077237
275000, 8.350, 0.0076793
275500, 8.154, 0.0075018
276000, 8.130, 0.0075240
276500, 8.350, 0.0078125
277000, 8.496, 0.0076349
277500, 8.252, 0.0074796
278000, 8.325, 0.0075906
278500, 8.545, 0.0077459
279000, 8.447, 0.0076127
279500, 8.276, 0.0077015
280000, 8.154, 0.0076571
280500, 8.374, 0.0076127
281000, 8.252, 0.0075462
281500, 8.374, 0.0073908
282000, 8.447, 0.0075906
282500, 8.423, 0.0076127
283000, 8.325, 0.0075462
283500, 8.252, 0.0076349
284000, 8.350, 0.0077459
284500, 8.472, 0.0075240
285000, 8.276, 0.0074352
285500, 8.423, 0.0076571
286000, 8.472, 0.0076793
286500, 8.350, 0.0075906
287000, 8.203, 0.0075018
287500, 8.374, 0.0076127
288000, 8.521, 0.0075906
288500, 8.252, 0.0075240
289000, 8.228, 0.0077015
289500, 8.472, 0.0077459
290000, 8.301, 0.0075462
290500, 8.350, 0.0075240
291000, 8.472, 0.0075906
291500, 8.228, 0.0077903
292000, 8.325, 0.0075906
292500, 8.276, 0.0074352
293000, 8.472, 0.0075018
293500, 8.472, 0.0078125
294000, 8.423, 0.0074352
294500, 8.130, 0.0076127
295000, 8.643, 0.0075906
295500, 8.472, 0.0075462
296000, 8.228, 0.0074796
296500, 8.301, 0.0078125
297000, 8.447, 0.0076793
297500, 8.301, 0.0075462
298000, 8.252, 0.0073908
298500, 8.521, 0.0077237
299000, 8.545, 0.0075462
299500, 8.105, 0.0075684
300000, 8.325, 0.0077015
300500, 8.325, 0.0075018
301000, 8.276, 0.0074130
301500, 8.472, 0.0076349
302000, 8.252, 0.0076349
302500, 8.301, 0.0075462
303000, 8.276, 0.0075018
303500, 8.447, 0.0075684
304000, 8.325, 0.0075462
304500, 8.301, 0.0077459
305000, 8.350, 0.0074574
305500, 8.252, 0.0074130
306000, 8.398, 0.0075462
306500, 8.423, 0.0076349
307000, 8.154, 0.0075684
307500, 8.447, 0.0076571
308000, 8.447, 0.0076349
308500, 8.276, 0.0074352
309000, 8.252, 0.0077237
309500, 8.472, 0.0076349
310000, 8.179, 0.0074130
310500, 8.472, 0.0076793
311000, 8.350, 0.0075462
311500, 8.276, 0.0076127
312000, 8.301, 0.0075018
312500, 8.423, 0.0075462
313000, 8.398, 0.0074574
313500, 8.325, 0.0076571
314000, 8.203, 0.0076127
314500, 8.325, 0.0075240
315000, 8.521, 0.0075906
315500, 8.350, 0.0074796
316000, 8.203, 0.0077237
316500, 8.447, 0.0077237
317000, 8.228, 0.0074130
317500, 8.374, 0.0076127
318000, 8.325, 0.0076349
318500, 8.228, 0.0074796
319000, 8.301, 0.0074796
319500, 8.472, 0.0075684
320000, 8.179, 0.0073908
320500, 8.179, 0.0076571
321000, 8.423, 0.0075018
321500, 8.154, 0.0074796
322000, 8.325, 0.0075906
322500, 8.325, 0.0076571
323000, 8.301, 0.0075018
323500, 8.350, 0.0076349
324000, 8.252, 0.0076571
324500, 8.325, 0.0074352
325000, 8.276, 0.0077459
325500, 8.252, 0.0075240
326000, 8.350, 0.0075240
326500, 8.228, 0.0075462
327000, 8.398, 0.0075906
327500, 8.374, 0.0075018
328000, 8.301, 0.0076571
328500, 8.447, 0.0073242
329000, 8.203, 0.0076349
329500, 8.325, 0.0075018
330000, 8.228, 0.0074574
330500, 8.374, 0.0076127
331000, 8.228, 0.0074796
331500, 8.325, 0.0075684
332000, 8.325, 0.0075684
332500, 8.228, 0.0074352
333000, 8.398, 0.0077237
333500, 8.179, 0.0073464
334000, 8.496, 0.0076349
334500, 8.203, 0.0075240
335000, 8.472, 0.0075684
335500, 8.203, 0.0074796
336000, 8.423, 0.0075906
336500, 8.203, 0.0074130
337000, 8.325, 0.0076349
337500, 8.081, 0.0074796
338000, 8.252, 0.0075240
338500, 8.203, 0.0075462
339000, 8.374, 0.0074796
339500, 8.179, 0.0076571
340000, 8.325, 0.0073908
340500, 8.325, 0.0077903
341000, 8.154, 0.0074574
341500, 8.569, 0.0075684
342000, 8.130, 0.0074796
342500, 8.423, 0.0075240
343000, 8.325, 0.0075906
343500, 8.398, 0.0075684
344000, 8.252, 0.0075684
344500, 8.374, 0.0075240
345000, 8.203, 0.0074796
345500, 8.423, 0.0075018
346000, 8.252, 0.0074574
346500, 8.276, 0.0075462
347000, 8.203, 0.0075906
347500, 8.228, 0.0073686
348000, 8.350, 0.0076793
348500, 8.154, 0.0072798
349000, 8.203, 0.0077015
349500, 8.252, 0.0074352
350000, 8.423, 0.0077237
350500, 8.325, 0.0075462
351000, 8.325, 0.0075906
351500, 8.228, 0.0074130
352000, 8.350, 0.0076349
352500, 8.252, 0.0073686
353000, 8.228, 0.0075240
353500, 8.350, 0.0075018
354000, 8.154, 0.0075684
354500, 8.374, 0.0074796
355000, 8.203, 0.0077015
355500, 8.203, 0.0074574
356000, 8.350, 0.0074130
356500, 8.130, 0.0075240
357000, 8.228, 0.0073020
357500, 8.545, 0.0076349
358000, 7.520, 0.0075018
358500, 8.862, 0.0076349
359000, 7.910, 0.0073908
359500, 8.838, 0.0081454
360000, 8.447, 0.0076571
360500, 8.960, 0.0082120
361000, 8.691, 0.0078347
361500, 8.643, 0.0078791
362000, 8.960, 0.0077903
362500, 8.521, 0.0081010
363000, 8.838, 0.0078569
363500, 8.618, 0.0080344
364000, 8.936, 0.0080123
364500, 8.594, 0.0080123
365000, 8.765, 0.0079013
365500, 8.838, 0.0079679
366000, 8.667, 0.0078569
366500, 8.716, 0.0082120
367000, 8.862, 0.0078791
367500, 8.667, 0.0078791
368000, 8.960, 0.0081898
368500, 8.594, 0.0078791
369000, 8.838, 0.0079901
369500, 9.009, 0.0080123
370000, 8.716, 0.0079235
370500, 8.618, 0.0079901
371000, 8.838, 0.0079235
371500, 8.789, 0.0079679
372000, 8.740, 0.0080344
372500, 8.667, 0.0079901
373000, 8.765, 0.0080344
373500, 8.838, 0.0079457
374000, 8.740, 0.0080566
374500, 8.813, 0.0080788
375000, 8.789, 0.0079235
375500, 8.765, 0.0081454
376000, 8.789, 0.0079901
376500, 8.716, 0.0079901
377000, 9.082, 0.0080788
377500, 8.716, 0.0079235
378000, 8.789, 0.0081454
378500, 8.813, 0.0078791
379000, 8.765, 0.0080123
379500, 8.813, 0.0081898
380000, 8.789, 0.0079457
380500, 8.911, 0.0080344
381000, 8.643, 0.0080566
381500, 8.887, 0.0080344
382000, 8.911, 0.0080123
382500, 8.984, 0.0081676
383000, 8.643, 0.0079013
383500, 8.960, 0.0080344
384000, 8.740, 0.0079457
384500, 8.667, 0.0079235
385000, 8.984, 0.0081676
385500, 8.911, 0.0079235
386000, 8.643, 0.0081454
386500, 8.911, 0.0081454
387000, 8.789, 0.0078347
387500, 8.813, 0.0081898
388000, 8.984, 0.0081232
388500, 8.643, 0.0080788
389000, 8.862, 0.0079901
389500, 8.960, 0.0079901
390000, 8.862, 0.0080566
390500, 8.618, 0.0081676
391000, 8.887, 0.0079901
391500, 8.936, 0.0081232
392000, 8.862, 0.0080344
392500, 8.813, 0.0081010
393000, 8.911, 0.0079901
393500, 8.765, 0.0080566
394000, 8.838, 0.0081232
394500, 8.765, 0.0078125
395000, 8.838, 0.0079457
395500, 8.984, 0.0082120
396000, 8.594, 0.0079235
396500, 8.691, 0.0081010
397000, 8.984, 0.0080344
397500, 8.691, 0.0081454
398000, 8.887, 0.0080566
398500, 8.813, 0.0080123
399000, 8.862, 0.0079901
399500, 8.691, 0.0080788
400000, 8.862, 0.0078791
400500, 8.887, 0.0080123
401000, 8.643, 0.0081232
401500, 8.887, 0.0079679
402000, 8.618, 0.0079901
402500, 9.033, 0.0081232
403000, 8.643, 0.0079457
403500, 8.887, 0.0081454
404000, 9.082, 0.0081898
404500, 8.740, 0.0079235
405000, 8.813, 0.0081676
405500, 9.009, 0.0079457
406000, 8.740, 0.0081010
406500, 8.838, 0.0080344
407000, 8.789, 0.0081010
407500, 8.911, 0.0081232
408000, 8.740, 0.0080566
408500, 8.862, 0.0080344
409000, 8.911, 0.0079679
409500, 8.887, 0.0080788
410000, 8.765, 0.0079679
410500, 8.984, 0.0081676
411000, 8.765, 0.0080788
411500, 8.789, 0.0081898
412000, 9.033, 0.0079901
412500, 8.716, 0.0079901
413000, 8.838, 0.0081676
413500, 8.862, 0.0078125
414000, 8.911, 0.0080788
414500, 8.960, 0.0081898
415000, 8.667, 0.0079457
415500, 9.009, 0.0080788
416000, 8.740, 0.0081232
416500, 8.813, 0.0079901
417000, 8.813, 0.0081010
417500, 8.936, 0.0080788
418000, 8.643, 0.0079679
418500, 9.009, 0.0080123
419000, 8.862, 0.0081010
419500, 8.862, 0.0081454
420000, 9.033, 0.0081454
420500, 8.813, 0.0078791
421000, 9.082, 0.0082342
421500, 8.716, 0.0079679
422000, 9.009, 0.0080788
422500, 8.765, 0.0081010
423000, 8.838, 0.0081232
423500, 8.960, 0.0081010
424000, 8.838, 0.0081010
424500, 8.838, 0.0079901
425000, 8.911, 0.0081898
425500, 8.862, 0.0079901
426000, 8.936, 0.0081676
426500, 8.838, 0.0079679
427000, 8.813, 0.0081898
427500, 8.838, 0.0079679
428000, 8.984, 0.0082120
428500, 8.887, 0.0079901
429000, 9.009, 0.0082342
429500, 8.765, 0.0079235
430000, 8.960, 0.0081232
430500, 8.911, 0.0081676
431000, 8.838, 0.0080344
431500, 8.887, 0.0080344
432000, 8.789, 0.0080344
432500, 8.862, 0.0080344
433000, 8.887, 0.0080344
433500, 9.009, 0.0081232
434000, 8.716, 0.0081010
434500, 9.033, 0.0079457
435000, 8.862, 0.0081898
435500, 8.789, 0.0079013
436000, 9.009, 0.0081454
436500, 8.813, 0.0080344
437000, 8.911, 0.0081010
437500, 8.813, 0.0081676
438000, 8.960, 0.0078791
438500, 8.862, 0.0083452
439000, 8.789, 0.0079457
439500, 9.180, 0.0082120
440000, 8.643, 0.0080344
440500, 8.862, 0.0080566
441000, 8.789, 0.0081010
441500, 8.838, 0.0078791
442000, 9.009, 0.0082342
442500, 8.838, 0.0080566
443000, 8.862, 0.0081232
443500, 8.813, 0.0080344
444000, 8.887, 0.0081232
444500, 8.765, 0.0081010
445000, 8.960, 0.0079679
445500, 8.887, 0.0083008
446000, 8.862, 0.0079679
446500, 9.058, 0.0082120
447000, 8.691, 0.0080123
447500, 8.887, 0.0080344
448000, 8.960, 0.0081454
448500, 8.838, 0.0079901
449000, 8.813, 0.0081898
449500, 8.887, 0.0080344
450000, 8.862, 0.0079679
450500, 8.887, 0.0080788
451000, 8.936, 0.0081676
451500, 8.813, 0.0079901
452000, 8.960, 0.0081232
452500, 9.058, 0.0081898
453000, 8.862, 0.0079679
453500, 9.082, 0.0083230
454000, 8.789, 0.0081454
454500, 8.716, 0.0080344
455000, 9.058, 0.0079901
455500, 8.960, 0.0081232
456000, 9.009, 0.0081676
456500, 8.838, 0.0081010
457000, 8.936, 0.0081676
457500, 9.009, 0.0081010
458000, 8.643, 0.0081232
458500, 9.009, 0.0079235
459000, 8.862, 0.0082564
459500, 8.716, 0.0080566
460000, 9.033, 0.0081676
460500, 8.887, 0.0079457
461000, 8.838, 0.0081232
461500, 8.911, 0.0081676
462000, 8.911, 0.0082120
462500, 8.862, 0.0082120
463000, 8.691, 0.0079013
463500, 8.887, 0.0081232
464000, 9.229, 0.0081010
464500, 8.765, 0.0080344
465000, 8.911, 0.0080566
465500, 9.033, 0.0080788
